3752;उन्नताधिकारि, मेलधिकारि;उयर्न्न तस्तिकयिल् इरिक्कुन्नयाळ्. अवन्ऱॆ मूत्त चेट्टन् राजाविन् निकुति कॊटुक्कुन्न विभागत्तिल् उन्नताधिकारियाण्. 
3753;वॆळिवाक्कल्, वॆळिप्पॆटुत्तൽ.;मनस्सिलॆ आशयं प्रकटिप्पिक्कुक अल्लॆङ्किल् स्पष्टमाय रूपत्तिल् मुन्निल् वरिक. कवि कवितयिलूटॆ तन्ऱॆ विचारङ्ङळॆ वॆळिवाक्कुन्नु. 
3754;उच्छारणं, संसारं.;शब्दङ्ङळॆ वर्त्तमानं पऱयुवान् वेण्टि उपयोगिक्कुन्न रीति. श्लोकङ्ङळुटॆ उच्छारणं शुद्धवुं ऒऴुक्कुळ्ळतुमायिरिक्कणं. 
3755;ईणत्तिलुळ्ळ वायन, पारायणं;ऎऴुतियत् ईणत्तिल् वायिक्कुन्न प्रक्रिय. कुट्टिकळुटॆ ईणत्तिलुळ्ळ वायन केट्ट् श्रोताक्कळ् कय्यटिच्चु. 
3756;पऱयुक, उच्छरिक्कुक;वायिल् निन्नुं स्पष्टमाय शब्दं पुऱत्तु वरिक. सीम ‘ट’ य्क्क् ‘र’ ऎन्नु पऱयुन्नु. 
3757;वटक्कुनोक्कि यन्त्रं;दिशयॆ कुऱिच्चुळ्ळ ज्ञानं तरुन्न यन्त्रं. काट्टिल् वऴितॆऱ्ऱिप्पोयप्पोळ् वटक्कुनोक्कि यन्त्रं वऴियाण् दिक्कु मनस्सिलायत्. 
3758;निरसिक्कप्पॆट्ट, ऱद्दाक्कप्पॆट्ट.;ऱद्दाक्कप्पॆट्टत्. साम्पत्तिकमाय ऒरु प्रस्तावन लोक सभयिल् निरसिक्कप्पॆट्टु. 
3759;गंग, गंगानदि, भगीरथि;धर्म्मग्रन्थङ्ङळिल् मोक्षदायिनियायि कणक्काक्कुन्न भारतत्तिलॆ ऒरु प्रधान नदि. पुराणङ्ङळ् अनुसरिच्च् भगीरथ महाराजावाण् गंगयॆ स्वर्ग्गत्तिल् निन्नु भूमियिलेक्क् कॊण्टुवन्नत्. 
3760;चङ्ङात्तत्तोटॆ, कूट्टायि;चङ्ङात्तं कॊण्ट् निऱञ्ञत्. श्यां क्लास्सिलॆ ऎल्ला कुट्टिकळोटुं चङ्ङात्तत्तोटॆयाण् पॆरुमाऱुन्नत्. 
3761;स्वजन सङ्कल्पत्तोटु कूटि;स्वजन भावनकॊण्ट् निऱञ्ञ. इप्पोऴत्तॆ अधिकं नेताक्कन्मारुं स्वजन सङ्कल्पत्तोटु कूटि कार्यङ्ङळ् चॆय्युन्नु. 
3762;चाटिवीऴुक, पॊट्टिमुळय्क्कुक;ऒरु अऱियिप्पुं इल्लातॆ पॆट्टॆन्न् वरुक अल्लॆङ्किल् विचारिक्कातॆ ऎत्तिच्चेरुक ञङ्ङळ् कुटुंबत्तोटॆ गोवक्क् पोकानुळ्ळ तयाऱॆटुप्पुकळ् नटत्तिकॊण्टिरुन्नप्पोळ् डल्हिक्कारि अम्मयुटॆ सहोदरि चाटिवीणु 
3763;प्रसादं;ऐश्वर्नव समर्प्पिच्च भक्षण वस्तुक्कळ् कथा पारायणं कऴिञ्ञु प्रसाद वितरणं नटन्नु 
3764;अविवाहितन्;विवाहं कऴिच्चिट्टिल्लात्त पुरुषन्. ई तस्तिकयिलेक्क् केवलं अविवाहितरायवर् मात्रं अपेक्षिच्चाल् मति. 
3765;आदं;यहूदरुटेयुं मुसल्मान्मारुटेयुं विश्वास प्रकारमुळ्ळ आद्यत्तॆ मनुष्यन् इस्ळां मतमनुसरिच्च् आदमाण् भूमियिल् पिऱन्न आद्य मनुष्यन् 
3766;कृषिक्कारन्, कृषितॊऴिल् चॆय्युन्न आळ्, सस्य पोषणं चॆय्युन आळ्, कृषिशास्त्रज्ञन्, लंगलगृहन्, वप्तावु्, उऴवुकारन्, रक्षि, तोट्टप्पणिक्करन्, पूक्करन्, कर्षकवर्ग्गं, जन्मिव, कॊय्युन्नयाळ्, कृषीवलन्, कुटियान्, कृषिक्कळक्कारन्.;वयलिल् कृषियो पणियो चॆय्युन्न आळ्. कृषिक्कारन् रात्रियुं पकलुं कष्टप्पॆट्टु् अन्नत्तिनुळ्ळ वऴि कण्टुपिटिक्कुन्नु . 
3767;उपयोगशून्यमाय वस्तु;उपयोगमिल्लात्त वस्तु. मोहन् उपयोगशून्यमाय वस्तुक्कळुटॆ कूंबारत्तिनु वच्चु. 
3768;आकाशत्तुकूटि सञ्चरिक्कुक, विमानत्तिल् सञ्चरिक्कुक, चिऱकिन्ऱॆ सहायत्ताल् सञ्चरिक्कुक, व्योमयात्र चॆय्युक, पैलऱ्ऱायि प्रवर्त्तिक्कुक, कुतिच्चोटुक, पायुक, अतिवेगत्तिल् सञ्चरिक्कुक, पलायनं चॆय्युक, मऱयुक, माऱुक, ओटिक्कळयुक.;आकाश मार्ग्गत्तिल् कूटि ऒरु स्थलत्तु निन्नु मऱ्ऱॊरु स्थलत्तेक्कुळ्ळ यात्र. विमानं समुद्रत्तिन्ऱॆ मुकळिल् कूटि पऱक्कुकयायिरुन्नु . 
3769;नऴ्सऱि, नऴ्सऱि विद्यालयं, शिशु विद्यालयं;कॊच्चुकुट्टिकळ्क्क् वेण्टि इंग्लीषुकारुटॆ रीतियिलुळ्ळ विद्याभ्यासं कॊटुक्कुन्न पाठशाल. अवन् तन्ऱॆ मकन्ऱॆ पेरिटल् नऴ्सऱियिल् वॆच्चु नटत्ति. 
3770;अवतरिक्कुक, मनुष्यरूपंधरिक्कुक;दैवं मनुष्यनॆप्पोलॆ लौकीक प्राणियुटॆ रूपत्तिल् मण्णिलिऱङ्ङि वरुक ऎप्पोऴॆल्लां भूमियिल् पापं वर्द्धिक्कुन्नुवो अप्पोऴॆल्लां भगवान् भूमियिल् अवतरिक्कुं/ कालाकालङ्ङळिल् अलौकीक पुरुषन्मार् ई भूमियिल् अवतरिच्चुकॊण्टिरिक्कुं 
3771;अधःपतिक्कुक, ताऴुक;ताऴत्तेक्कु वरिक. आद्यमॊक्कॆ अवन् वळरॆयधिकं उयर्न्निररुन्नु, ऎन्नाल् ईयिटॆयायि अवन् अधःपतिच्चु वरिकयाण्. 
3772;वण्टिक्कार्;कुतिर वण्टि अल्लॆङ्किल् एतॆङ्किलुं वाहनत्तिल् कयऱिय. युद्धं निमित्तं ऎत्रयो वण्टिक्काराण् वीरगति प्रापिच्चत्. 
3773;यात्रक्कारन्, वऴिपोक्कन्, सञ्चारि;यात्र चॆय्युन्न आळ्. एकान्तमाय वऴियिल् कूटि पॊय्क्कॊण्टिरुन्न रण्ट् यात्रक्कारॆ कॊळ्ळक्कार् कॊळ्ळयटिच्चु. 
3774;युद्धं इष्टप्पॆटुन्न;युद्धं आग्रहिक्कुन्नवन्. युद्धं इष्टप्पॆटुन्न राजाव् आलोचनयिल्लातॆ अयल् राज्यं आक्रमिच्चु. 
3775;मॆच्चप्पॆट्ट, मिकच्च;कूटुतल् नल्ल. पठिप्पिल् राघवन् माधवनॆक्काळुं मॆच्चप्पॆट्टताण्. 
3776;मुकळिलुळ्ळ, मेलॆयुळ्ळ, वटक्कुळ्ळ.;दक्षिणत्तिन्ऱॆ अटुत्त दिश. भारतत्तिन्ऱॆ दिक्किल् हिमालय पर्वतं स्थिति चॆय्युन्नु . 
3777;ऎतिर्, ऎतिर्प्प्;ऒरु कार्यं नटन्नतिनु शेषं अतिनु विपरीतमायि मऱ्ऱॊन्नु नटक्कुक. कळव् कण्टु पिटिच्चप्पोळ् ऎतिरॊन्नुं पऱयातॆ अवन् तॆऱ्ऱ् सम्मतिच्चु. 
3778;नष्टपरिहारं;एतॆङ्किलुं तरत्तिलुळ्ळ हानि अल्लॆङ्किल् एतॆङ्किलुं स्थानत्तिन्ऱॆ पूर्त्तिक्कु वेण्टि एतॆङ्किलुं ऒरु स्थलत्त् निन्नुं लभिक्कुन्न मऱ्ऱॊरु साधनं. तीवण्टि अपकटत्तिल् मरिच्चवरुटॆ आश्रितर्क्क् सर्क्कारिन्ऱॆ खजनाविल् निन्नु नष्टपरिहारं आवश्यप्पॆट्टु. 
3779;तिरिच्चटि;मऱ्ऱॊरु आघातं संभविक्कुम्पोळ् चॆय्युन्नत्. गान्धिजि तिरिच्चटिक्क् ऎतिराण्. 
3780;प्रतिकारं;पकरं वीट्टुन्नतिनु वेण्टि चॆय्युन्न जोलि. अवन् प्रतिकाराग्नियिल् ज्वलिच्चुकॊण्टिरिक्कुकयायिरुन्नु. 
3781;मद्रस्स, पळ्ळि;मौलवि उऱुदुविन्ऱॆ कूटॆ मऱ्ऱु विषयङ्ङळुं पठिप्पिक्कुन्न कुट्टिकळुटॆ पाठशाल. ऱह्मान् मौलवि तन्ऱॆ स्थलत्तॆ निर्द्धनराय कुट्टिकळ्क्कु वेण्टि ऒरु मद्रस्स तुऱन्नु विद्याभ्यासं कॊटुक्कुन्नु. 
3782;अणियिच्चॊरुक्कुन्नवळ्;पणक्काराय स्त्रीकळ्क्क् आभरणवुं वस्त्रवुं इटुविच्चु कॊटुत्त् अवरॆ अणियिच्चॊरुक्कुन्न दासि. इप्पोऴत्तॆ कालत्त् अणियिच्चॊरुक्कुन्नवर् अभिनेत्रिकळॆ अणियिच्चॊरुक्कि नल्ल काश् सम्पादिक्कुन्नु. 
3783;कुळ्ळन्;वळरॆयधिकं पॊक्कं कुऱञ्ञ मनुष्यन्. सर्क्किस्सिलॆ कुळ्ळन्मारुटॆ कळिकळ् कण्टिट्ट् कुट्टिकळ् चिरिच्चु चिरिच्चु मण्णु कप्पि. 
3784;कोळनि;पुऱमेयुळ्ळ कीटाणुक्कळ् मुतलायव ऒत्तॊरुमिच्च् कूटुन्न स्थलं. मऴ दिवसङ्ङळिल् कॆट्टिक्किटक्कुन्न वॆळ्ळं कारणं रोगाणुक्कळुटॆयुं कॊतुकुकळुटॆयुं कोळनि रोगङ्ङळ्क्कु कारणमाकुन्नु. 
3785;वेलियेऱ्ऱं, कटल्त्तिर, समुद्रजल वर्धन.;समुद्रत्तिलॆ जलं मुन्नोट्टु् आञ्ञटिच्चु आकाशत्तेक्कु ऎत्ति वलियुन्न तिरकळुटॆ अवस्थ. समुद्रत्तिल् वेलियेऱ्ऱवुं वेलियिऱक्कवुं ऒरु पोलॆ वन्नु पोकुन्नु . 
3786;अटिपिटि, कलापं, लहळ;इटियुं तॊऴियुमॊक्कॆयुळ्ळ वळरॆयधिकं आळुकळुटॆ ऒरु वऴक्क्. विद्यार्त्थिकळुटॆ अटिपिटि कारणं क्षीणितनायिट्ट् प्रधानाध्यापकन् अनिश्चितकालत्तेक्क् विद्यालयं पूट्टि इट्टु. 
3787;स्फटिकं, प्लास्ऱ्ऱिक् कॊण्टुण्टाक्कुन्न कऴुत्तिटुङ्ङिय नीण्टपात्रं, वावट्टं कुऱञ्ञ पात्रं.;नीळमुळ्ळ इटुङ्ङिय कऴुत्तुळ्ळ स्फटिक पात्रं. अवन् मद्यत्तिन्ऱॆ ऒऴिञ्ञ कुप्पि कऴुकियिट्टु् कटुकॆण्ण ऒऴिच्चु वॆच्चु . 
3788;कुतिच्चु चाट्टं, चाट्टं;ऎविटॆयॆङ्किलुं ऎत्तुन्नतिनु वेण्टि चाटुन्न प्रक्रिय. अवन् किटङ्ङ् ताण्टिक्कटक्कुन्नतिनु वेण्टि कुतिच्चु चाटि. 
3789;उत्पन्नं;प्रकृतिदत्तमायत् अल्लॆङ्किल् आरो उण्टाक्कियत्. ई कालत्त् ऎल्ला कम्पनियुं अङ्ङाटियिल् तङ्ङळुटॆ पुतिय पुतिय उत्पन्नं इऱक्किक्कॊण्टिरिक्कुन्नु. 
3790;उत्पादनं;ऎन्तॆङ्किलुं उण्टाक्कुन्न प्रक्रिय. कऴिञ्ञ कॊल्लत्तॆ अपेक्षिच्च् ई कॊल्लं उत्पादनं वर्द्धिच्चिट्टुण्ट्. 
3791;बुद्ध;गौतम बुद्धन् अल्लॆङ्किल् बुद्धनाल् उण्टाक्कप्पॆट्ट मतत्तॆ संबन्धिक्कुन्न. अवन् बुद्ध मतं पठिप्पिच्चु कॊण्टिरिक्कुन्नु. 
3792;मौलिसिरि;ऒरु नित्य हरित वृक्षं अतिल् सुगन्धमुळ्ळ चॆऱु पुष्प्पङ्ङळ् विरियुं अवन् पू पऱिक्कुन्नतिनायिट्ट् मौलिसिरियिल् कयऱि 
3793;मामूल्, कीऴ्नटप्पु्  अनुसरिच्चु् अनुष्टिक्केण्ट आचारङ्ङळ्.;आर्भाटमायि नटत्तुन्न ऎल्लावरेयुं संबन्धिक्कुन्न वलिय शुभमो मंगळदायकमो आय कार्यं. शिशु दिनत्तिल् ऎन्ऱॆ विद्यालयत्तिलॊरु वलिय चटङ्ङिनुळ्ळ एर्प्पाटु चॆय्तिरिक्कुन्नु . 
3794;उत्साहं, उषाऱ्;पणि ऎटुक्कुवानुळ्ळ शक्ति कूट्टुन्न तरत्तिल् मनस्सिल् उत्पन्नमाय आवेशं. सच्चिन् उत्साहत्तोटु कूटि बाऱ्ऱ् चॆय्युन्नु. 
3795;वीर रसं;साहित्यत्तिलॆ ऒम्पत् रसङ्ङळिल् ऒन्न् अत् अशरणरॆ सहायिक्कुन्नतिनायिट्टुं दुःखिक्कुन्नवरॆ सहायिक्कुन्नतिनायिट्टुं मनसिल् उत्साहं निऱय्क्कुन्नु सुभद्राकुमारि चौहान् वीर रसप्रधानमाय कवितकळ् ऎऴुतुन्नतिल् समर्थरयायिरुन्नु 
3796;चुऱुचुऱुक्क्;एतॆङ्किलुं ऒरु पणिक्क् वेण्टि मनस्सिलुण्टाकुन्न उत्साहं. नीरज् ऎल्ला जोलियुं वळरॆ चुऱुचुऱुक्कोटॆ चॆय्युन्नु. 
3797;जिज्ञासुवाय;अऱियुवानुळ्ळ आग्रहं वॆय्क्कुन्न. गुरुजि सन्तोषवानायि जिज्ञासुक्कळाय कुट्टिकळुटॆ चोद्यङ्ङळ्क्क् उत्तरं नल्किक्कॊण्टिरिक्कुन्नु. 
3798;आर्त्तियुळ्ळ, लोलुपनाय;वळरॆयधिकं आग्रहिक्कुन्न अल्लॆङ्किल् इष्टप्पॆटुन्न. अवन् तन्ऱॆ गुरुविन्ऱॆ पाद सेवय्क्कु वेण्टि आर्त्तियुळ्ळवनाण्. 
3799;अतिशक्तियायि वीशुन्न काऱ्ऱु्, चुऴलिक्काऱ्ऱु्, रेवटं, चण्टवातं, प्रकृतिक्षोभं, चण्टमारुतन्, जलप्रळयं, हिमवातं, झंझावातं, वातवार्त्तं, चक्रवातं, चुऴलिक्काऱ्ऱु्, वात्य.;नेरिय पॊटि पऱक्कुकयुं वॆळ्ळं वीऴुकयुं चॆय्युन्न आ शक्तियाय अरिप्प. रात्रियिल् वन्न कॊटुङ्काऱ्ऱिल् वेण्टुवोळं धनं, जनं ऎन्निवयुटॆ नष्टमुण्टायि 
3800;कऴम्पुळ्ळ, मांसळ;पऴङ्ङळुटॆयुळ्ळिल् दशयुळ्ळ. माङ्ङ, पप्पाय मुतलायव कऴम्पुळ्ळ पऴङ्ङळाण्. 
3801;शुद्धमाक्किय, शुद्धीकरिच्च;नल्ल रीतियिल् वृत्तियाक्कप्पॆट्ट. मऴक्कालत्त् रोगङ्ङळिल् निन्नुं रक्षप्पॆटुन्नतिनु वेण्टि शुद्धमाक्किय वॆळ्ळं मात्रं कुटिक्कणं. 
3802;उपकरणत्तिन्ऱॆ भागं;एतॆङ्किलुं उपकरणत्तिन्ऱॆ ऒरु भागं. एतॆङ्किलुं उपकरणत्तिन्ऱॆ भागं पॊट्टि पोकुम्पोळ् अतिनु एतॆङ्किलुं विधत्तिलुळ्ळ केट् वन्न् उपकरणं व्यर्त्थमाकुं. 
3803;नाटोटि गायक संघं;पाट्ट् पाटि नटक्कुन्न ऒरु प्रत्येक संघं नाटोटि गायक संघं ग्रामङ्ङळ् तोऱुं कयऱियिऱङ्ङि पाट्ट् पाटि नटक्कुन्नु 
3804;मनोविशालतयुळ्ळ, तुऱन्नमनसुळ्ळ, स्वतन्त्रमनस्सुळ्ळ, विशालमनस्कराय;देशाचारङ्ङळॆ परिष्क्करिक्कान् आग्रहिक्कुकयुं पुरोगमनवादियाय अभिप्रायङ्ङळॆ अनुकूलिक्कुकयुं चॆय्युन्न. समूहत्तिल् मनोविशालतयुळ्ळ व्यक्तिकळुटॆ आवश्यमुण्ट्. 
3805;दानशीलनाय;वळरॆयधिकं दानं कॊटुक्कुन्न. दानशीलनाय कर्ण्णन्ऱॆ पेर् अवन्ऱॆ दानशीलत्तिन् आदरवायि कणक्काक्कप्पॆटुन्नु. 
3806;उदारमतियाय, विशालहृदयनाय;वळरॆ वलिय मनस्सुळ्ळयाळ्. उदारमतियाय राजाव् तन्ऱॆ राज्यं दानं चॆय्त् वनवासत्तिनु पोयि. 
3807;सहनशक्तियुळ्ळ;सहिक्कुन्नवन्. पुतिय युगत्तिल् सहनशक्तियुळ्ळवरॆ काणुक अपूर्व्वमाण्. 
3808;स्वार्त्थत त्यजिच्च;नल्लॊरु कार्यत्तिन् अल्लॆङ्किल् आर्क्कॆअङ्किलुं उपकारत्तिनु वेण्टि तन्ऱॆ हितं अल्लॆङ्किल् लाभत्तिन्ऱॆ चिन्त उपेक्षिच्च. इप्पोऴत्तॆ कालत्त् स्वार्त्थ त त्यजिच्च व्यक्तिकळॆ कण्टु मुट्टुक वळरॆ बुद्धिमुट्टाण्. 
3809;निस्वार्त्थराय, स्वार्त्थतयिल्लात्त;स्वार्त्थ रहितनाय. आधुनिक युगत्तिलुं निस्वार्त्थराय व्यक्तिकळ्क्क् कुऱवॊन्नुमिल्ल. 
3810;निराशनाय;आशयॊन्नुं वॆय्क्कात्त. महेश् वळरॆ वेगत्तिल् निराशनायि एतॆङ्किलुं जोलियिल् निन्नु तोऱ्ऱु पिन्माऱुन्नु. 
3811;कॊऱ्ऱुङ्काऱ्ऱुपोलॆयाय;कॊटुङ्काऱ्ऱ् पोलॆ भयानकमायत् ई पॆण्कुट्टि पॆण्णाणो अतो कॊऱ्ऱुङ्काऱ्ऱुपोलॆयाय ताणो 
3812;उपदेशं, धर्म्मोपदेशं, गीतोपदेशं;नल्ल कार्यं पऱयुन्नतिनु अल्लॆङ्किल् नल्ल कार्यं चॆय्युन्नतिनु वेण्टि मनस्सिलुळ्ळत् पऱयुन्न कार्यं. गीतयिल् भगवान् कृष्णन् वऴि कॊटुत्तिट्टुळ्ळ उपदेशं मानव समूहत्तिनु उपयोगप्रदमाण्. 
3813;प्रभाषणं;वळरॆयधिकं जनङ्ङळ्क्कु मुन्निल् एतॆङ्किलुं विषयत्तॆ कुऱिच्चुळ्ळ संभाषणं. गान्धिजियुटॆ प्रभाषणं केळ्क्कुन्नतिन् वेण्टि दूरॆ निन्न् जनङ्ङळ् वन्निरुन्नु. 
3814;कुऱिप्प्, टिप्पणि;मनस्सिलाक्कान् विषममुळ्ळ वाक्कुकळुटॆ स्पष्टमाय अर्त्थं पऱञ्ञु तरुन्न चॆऱिय लेखनं. ई ग्रन्थत्तिलॆ विषममुळ्ळ वाक्कुकळुटॆ अर्त्थं मनस्सिलाक्कुन्नतिनु वेण्टि अविटविटॆयायि कुऱिप्पुकळ् कॊटुत्तिट्टुण्ट्. 
3815;रक्ष, मोचनं, मुक्ति;कष्टं अथवा आपत्तिल् निन्न् रक्षप्पॆटुन्न अल्लॆङ्किल् विटुविक्कुन्न प्रक्रिय. नम्मळॆल्लावरेयुं रक्षप्पॆटुत्तुन्नत् ऒरे ईश्वरनाण्. 
3816;पुतुक्कल्, पुनरारंभिक्कल्;अवधि कऴिञ्ञ ऎन्नाल् वीण्टुं नियमितनायि मुन्नोट्ट् पोकुन्न प्रक्रिय. ञान् ऎन्ऱॆ परिचयक्कत्त् पुतुक्कुन्नतिनु वेण्टि कॊटुत्तिट्टुण्ट्. 
3817;केटुपाटु तीर्क्कल्;एतॆङ्किलुं वस्तुविन्ऱॆ पॊट्टिप्पोय भागं योजिप्पिच्च् शरियाक्कुन्न पणि. अवन्ऱॆ वीटिन्ऱॆ केटुपाटुतीर्क्कल् नटन्नुकॊण्टिरिक्कुन्नु. 
3818;मोक्षं;जीवन् जनन मरण चक्रत्तिल् निन्न् मोचितमाकुन्न अवस्थ नल्लवर्क्क् मोक्षं लभिक्कुन्नु 
3819;मद्ध्य वयस्क्कन्;कॊऴिञ्ञु पोकुन्न यौवनं अल्लॆङ्किल् वार्द्धक्यत्तिनुं यौवनत्तिनुं इटयिलुळ्ळ व्यक्ति. ऒरु मद्ध्य वयस्क्कन् ओटिप्पोकुकयायिरुन्न कळ्ळनॆ पिटिच्चु. 
3820;व्यवसायं;एतॆङ्किलुं वस्तुविन्ऱॆ उत्पादनत्तिल् एर्प्पॆट्टिरिक्कुन्न जनङ्ङळ्, आप्पीसुकळ् अल्लॆङ्किल् स्थापनं. सर्क्कार् स्त्रीकळुटॆ व्यवसायङ्ङळ्क्क् कूटुतल् अवसरङ्ङळ् नल्किक्कॊण्टिरिक्कुन्नु. 
3821;प्रयत्नं, परिश्रमं, वलियश्रद्ध, प्रवृत्ति, अद्ध्वानं, भगं, आस्थ, प्रयासं, परीक्षणं, तॊऴिल्, यत्नं, उद्यमं, साहसं, वेल, जोलि, दुष्करकृत्यं, पणि, देहाध्वानं, उपायचिन्तनं, कष्टप्पाटु्.;एतॆङ्किलुं उद्देश साध्यत्तिनु वेण्टि चॆय्युन्न कार्यं. साफल्यं लभिक्कुन्नतिनु वेण्टि अयाळ् पूर्ण्णमायि प्रयत्निच्चिरुन्नु . 
3822;व्यवसायं, प्रयत्नं, संरंभं, श्रमं, यत्नं, अध्वानं, फाक्टऱि, मिल्ल्.;अळवु कोल् वॆच्चु वस्तुक्कळॆ उत्पादिप्पिक्कुन्न स्थलं. ई व्यवसाय शालयिलॆ जोलिक्कार् पणिमुटक्किरिक्कुकयाणु् . 
3823;प्रेरण;मनोविकारमुण्टाक्कुन्न अवस्थ. तॆऱ्ऱाय आरोपणङ्ङळॆक्कुऱिच्च् केट्टिट्ट् मानसि प्रेरण कॊण्ट् विऱय्क्कुवान् तुटङ्ङि. 
3824;परिभ्रमं, परिभ्रान्ति;एतॆङ्किलुं चिन्तिक्केण्टताय संभवं निमित्तं जनङ्ङळ्क्क् उण्टाकुवान् पोकुन्न अरक्षितावस्थयॆक्कुऱिच्च् चिन्तिक्कुन्न अवस्थ. बोंब् पॊट्टियप्पोळ् जनङ्ङळ् परिभ्रमं कॊण्ट् नालुपुऱवुं ओटि. 
3825;शिक्षानियमं;ऒरु राज्यत्तॆ तॆऱ्ऱुकार्क्क् कॊटुक्कुन्न शिक्षकळॆक्कुऱिच्चुळ्ळ पुस्तकं. भारतीय शिक्षानियमं अनुसरिच्च् समय धार 302 निलविलुळ्ळतायि कणक्काक्कुन्नु. 
3826;वाय्प, कटं;आरुटॆयॆङ्किलुं अटुक्कल् निन्न् रेखयिल्लातॆयो रेखयोटु कूटियो पऱञ्ञुऱप्पिच्च धनं. अवन् वीटुण्टाक्कान् बाङ्किल् निन्नुं वाय्प ऎटुत्तु. 
3827;कच्चिक्कयऱ्;पुल्ल् अल्लॆङ्किल् कच्चि कॊण्ट् उळ्ळ कयर् कच्चिक्कयऱ् कॆट्टुकळ् कॆट्टुन्नतिनायि उपयोगिक्कुन्नु 
3828;भ्रान्त्, बुद्धिभ्रमं, वट्टु, किऱुक्क्, बुद्धिमान्द्यं, चित्तवैकल्यं, चित्तभ्रमं, मनोवैकल्यं, चित्तरोगं, मनोरोगं, जळत्वं;मनुष्यन्ऱॆ चिन्तकळुं, विकारङ्ङळुं, प्रवृत्तिकळुं तम्मिल् पॊरुत्तमिल्लाताक्कुन्न रोगं. मनुष्यन्ऱॆ चिन्तकळुं, विकारङ्ङळुं, प्रवृत्तिकळुं तम्मिल् पॊरुत्तमिल्लाताक्कुन्न रोगं. 
3829;वितरणं चॆय्युक;कुऱच्चु कुऱच्चायि चॆय्तु कॊटुक्कुक. पण्डिऱ्ऱ्जि पूजक्कु शेषं पञ्चामृतं वितरणं चॆय्तु. 
3830;असन्तुलितावस्थ;सन्तुलितमल्लात्त अवस्थ. मनस्सिन्ऱॆ असन्तुलितावस्थ कारणं मनुष्यनु भ्रान्त् पिटिक्कुन्नु. 
3831;उद्योगस्थवृन्दं;अधिकारिकळुटॆ समूहं. ई तीरुमानं उद्योगस्थवृन्दमाण् ऎऱ्ऱॆटुक्केण्टत्. 
3832;सामानं, सामानङ्ङळ्;वीटिनुं वीट्टुकार्यङ्ङळ्क्कुं वेण्टि उपयोगिक्कुन्न साधनङ्ङळ्. स्थान चलनं वन्नतिनु शेषं ऎनिक्क् वीट्टु सामानङ्ङळ् शरिक्कु वॆय्क्कान् ऒरु पाट् समयं वेण्टि वन्नु. 
3833;विळव्;पाटत्त् कृषि चॆय्त् इप्पोऴुं चॆटियुटॆ मुकळिल् निल्क्कुन्नत्. ई वर्षं मऴ कुऱवायतु कारणं विळव् नन्नायिल्ल. 
3834;इलत्ताळं;पाट्ट् पाटुम्पोൾ ताळं पिटिक्कुन्नतिनायिट्टुपयोगिक्कुन्न ऒरु उपकरणं अतिन्ऱॆ रण्ट् भागवुं तम्मिल् कूट्टिमुट्टुम्पोळ् मुऴक्कं केळ्क्कुन्नु अम्पलत्तिल् इलत्ताळं कॊट्टुन्नु 
3835;दृक्साक्षि;एतॆङ्किलुं संभवं स्वन्तं कण्णुकॊण्ट् कण्टत्. कोटतियिल् दृक्साक्षिकळोट् तॆळिवॆटुप्पिनायि चोद्यङ्ङळ् चोदिच्चुकॊण्टिरुन्नु. 
3836;अऱिव्, ज्ञानं;पठिप्पिच्च अल्लॆङ्किल् पठिच्च नल्ल कार्यङ्ङळ्. ऎल्लाय्प्पोऴुं सत्यं जयिक्कुं ऎन्न अऱिवाण् महाकविकळिल् निन्नुं नमुक्कु लभिक्कुन्नत्. 
3837;उपदेशकराय, गुणदोषिकळाय;उपदेशवुं नल्ल कार्यङ्ङळुटॆ शिक्षणवुं तरुन्नयाळ्. भक्तिकालत्तुण्टायिरुन्न ऎल्ला कविकळुं उपदेशकरायिरुन्नु. 
3838;उल्पादनक्षममाय, फलभूयिष्ठमाय;नल्ल उल्पन्नङ्ङळुळ्ळ अल्लॆङ्किल् नल्ल विळवुण्टाकुन्न. अवन् तन्ऱॆ उल्पादनक्षममाय ऒन्नेकाल् एक्कर् कृषि भूमि विऱ्ऱु कळञ्ञु. 
3839;पकर्च्चव्याधि, सांक्रमिक रोगं, पटर्न्नु पिटिक्कुन्न रोगं, मारि, मारिक, मसूरि, प्ळेग् तुटङ्ङिय रोगङ्ङळ्.;वळरॆ अधिकं जनङ्ङळ् ऒन्निच्चु अल्लॆङ्किल् पॆट्टॆन्नु मरिक्कान् इट वरुन्न पकर्च्च व्याधि. पण्टु कालङ्ङळिल् पकर्च्च व्याधिकळ्कॊण्टु् ऒरु ग्रामं मुऴुवनुं कालि आकुमायिरुन्नु . 
3840;बहळं, कोलाहलं, ऒच्च, आरवं;शरीरवुं कूटि इळकुन्न विधत्तिल् वळरॆयधिकं जनङ्ङळ् ऒरुमिच्च् ऒच्च वय्क्कुन्न प्रक्रिय. कुट्टिकळ् मच्चिन्पुऱत्त् बहळं वॆच्चुकॊण्टिरिक्कुन्नु. 
3841;कोळनि, कुटिपार्प्पु स्थलं, कुटिकिटप्पुस्थलं;मऱ्ऱु स्थलङ्ङळिल् निन्न् वन्न् तामसिक्कुन्न जनङ्ङळुटॆ वासस्थलं. आरंभत्तिल् ब्रिट्टीषुकार् भारतत्तिल् अनेकं स्थलङ्ङळिल् तङ्ङळुटॆ कोळनिकळ् स्थापिच्चु. 
