16212;NULL;NULL NULL
16213;NULL;NULL NULL
16214;NULL;NULL NULL
16215;NULL;NULL NULL
16216;NULL;NULL NULL
16217;NULL;NULL NULL
16218;NULL;NULL NULL
16219;NULL;NULL NULL
16220;NULL;NULL NULL
16221;NULL;NULL NULL
16222;NULL;NULL NULL
16223;NULL;NULL NULL
16224;NULL;NULL NULL
16225;NULL;NULL NULL
16226;NULL;NULL NULL
16227;NULL;NULL NULL
16228;NULL;NULL NULL
16229;NULL;NULL NULL
16230;NULL;NULL NULL
16231;NULL;NULL NULL
16232;NULL;NULL NULL
16233;NULL;NULL NULL
16234;NULL;NULL NULL
16235;NULL;NULL NULL
16236;NULL;NULL NULL
16237;NULL;NULL NULL
16238;NULL;NULL NULL
16239;NULL;NULL NULL
16240;NULL;NULL NULL
16241;NULL;NULL NULL
16242;NULL;NULL NULL
16243;NULL;NULL NULL
16244;NULL;NULL NULL
16245;NULL;NULL NULL
16246;NULL;NULL NULL
16247;NULL;NULL NULL
16248;NULL;NULL NULL
16249;NULL;NULL NULL
16250;NULL;NULL NULL
16251;NULL;NULL NULL
16252;NULL;NULL NULL
16253;NULL;NULL NULL
16254;NULL;NULL NULL
16255;NULL;NULL NULL
16256;NULL;NULL NULL
16257;NULL;NULL NULL
16258;NULL;NULL NULL
16259;NULL;NULL NULL
16260;NULL;NULL NULL
16261;NULL;NULL NULL
16262;NULL;NULL NULL
16263;NULL;NULL NULL
16264;NULL;NULL NULL
16265;NULL;NULL NULL
16266;NULL;NULL NULL
16267;NULL;NULL NULL
16268;NULL;NULL NULL
16269;NULL;NULL NULL
16270;NULL;NULL NULL
16271;NULL;NULL NULL
16272;NULL;NULL NULL
16273;NULL;NULL NULL
16274;NULL;NULL NULL
16275;NULL;NULL NULL
16276;NULL;NULL NULL
16277;NULL;NULL NULL
16278;NULL;NULL NULL
16279;NULL;NULL NULL
16280;NULL;NULL NULL
16281;NULL;NULL NULL
16282;NULL;NULL NULL
16283;NULL;NULL NULL
16284;NULL;NULL NULL
16285;NULL;NULL NULL
16286;NULL;NULL NULL
16287;NULL;NULL NULL
16288;NULL;NULL NULL
16289;NULL;NULL NULL
16290;NULL;NULL NULL
16291;NULL;NULL NULL
16292;NULL;NULL NULL
16293;NULL;NULL NULL
16294;NULL;NULL NULL
16295;NULL;NULL NULL
16296;NULL;NULL NULL
16297;NULL;NULL NULL
16298;NULL;NULL NULL
16299;NULL;NULL NULL
16300;NULL;NULL NULL
16301;NULL;NULL NULL
16302;NULL;NULL NULL
16303;NULL;NULL NULL
16304;NULL;NULL NULL
16305;NULL;NULL NULL
16306;NULL;NULL NULL
16307;NULL;NULL NULL
16308;NULL;NULL NULL
16309;NULL;NULL NULL
16310;NULL;NULL NULL
16311;NULL;NULL NULL
16312;NULL;NULL NULL
16313;NULL;NULL NULL
16314;NULL;NULL NULL
16315;NULL;NULL NULL
16316;NULL;NULL NULL
16317;NULL;NULL NULL
16318;NULL;NULL NULL
16319;NULL;NULL NULL
16320;NULL;NULL NULL
16321;NULL;NULL NULL
16322;NULL;NULL NULL
16323;NULL;NULL NULL
16324;NULL;NULL NULL
16325;NULL;NULL NULL
16326;NULL;NULL NULL
16327;NULL;NULL NULL
16328;NULL;NULL NULL
16329;NULL;NULL NULL
16330;NULL;NULL NULL
16331;NULL;NULL NULL
16332;NULL;NULL NULL
16333;NULL;NULL NULL
16334;NULL;NULL NULL
16335;NULL;NULL NULL
16336;NULL;NULL NULL
16337;NULL;NULL NULL
16338;NULL;NULL NULL
16339;NULL;NULL NULL
16340;NULL;NULL NULL
16341;NULL;NULL NULL
16342;NULL;NULL NULL
16343;NULL;NULL NULL
16344;NULL;NULL NULL
16345;NULL;NULL NULL
16346;NULL;NULL NULL
16347;NULL;NULL NULL
16348;NULL;NULL NULL
16349;NULL;NULL NULL
16350;NULL;NULL NULL
16351;NULL;NULL NULL
16352;NULL;NULL NULL
16353;NULL;NULL NULL
16354;NULL;NULL NULL
16355;NULL;NULL NULL
16356;NULL;NULL NULL
16357;NULL;NULL NULL
16358;NULL;NULL NULL
16359;NULL;NULL NULL
16360;NULL;NULL NULL
16361;NULL;NULL NULL
16362;NULL;NULL NULL
16363;NULL;NULL NULL
16364;NULL;NULL NULL
16365;NULL;NULL NULL
16366;NULL;NULL NULL
16367;NULL;NULL NULL
16368;NULL;NULL NULL
16369;NULL;NULL NULL
16370;NULL;NULL NULL
16371;NULL;NULL NULL
16372;NULL;NULL NULL
16373;NULL;NULL NULL
16374;NULL;NULL NULL
16375;NULL;NULL NULL
16376;NULL;NULL NULL
16377;NULL;NULL NULL
16378;NULL;NULL NULL
16379;NULL;NULL NULL
16380;NULL;NULL NULL
16381;NULL;NULL NULL
16382;NULL;NULL NULL
16383;NULL;NULL NULL
16384;NULL;NULL NULL
16385;NULL;NULL NULL
16386;NULL;NULL NULL
16387;NULL;NULL NULL
16388;NULL;NULL NULL
16389;NULL;NULL NULL
16390;NULL;NULL NULL
16391;NULL;NULL NULL
16392;NULL;NULL NULL
16393;NULL;NULL NULL
16394;NULL;NULL NULL
16395;NULL;NULL NULL
16396;NULL;NULL NULL
16397;NULL;NULL NULL
16398;NULL;NULL NULL
16399;NULL;NULL NULL
16400;NULL;NULL NULL
16401;NULL;NULL NULL
16402;NULL;NULL NULL
16403;NULL;NULL NULL
16404;NULL;NULL NULL
16405;NULL;NULL NULL
16406;NULL;NULL NULL
16407;NULL;NULL NULL
16408;NULL;NULL NULL
16409;NULL;NULL NULL
16410;NULL;NULL NULL
16411;NULL;NULL NULL
16412;NULL;NULL NULL
16413;NULL;NULL NULL
16414;NULL;NULL NULL
16415;NULL;NULL NULL
16416;NULL;NULL NULL
16417;NULL;NULL NULL
16418;NULL;NULL NULL
16419;NULL;NULL NULL
16420;NULL;NULL NULL
16421;NULL;NULL NULL
16422;NULL;NULL NULL
16423;NULL;NULL NULL
16424;NULL;NULL NULL
16425;NULL;NULL NULL
16426;NULL;NULL NULL
16427;NULL;NULL NULL
16428;NULL;NULL NULL
16429;NULL;NULL NULL
16430;NULL;NULL NULL
16431;NULL;NULL NULL
16432;NULL;NULL NULL
16433;NULL;NULL NULL
16434;NULL;NULL NULL
16435;NULL;NULL NULL
16436;NULL;NULL NULL
16437;NULL;NULL NULL
16438;NULL;NULL NULL
16439;NULL;NULL NULL
16440;NULL;NULL NULL
16441;NULL;NULL NULL
16442;NULL;NULL NULL
16443;NULL;NULL NULL
16444;NULL;NULL NULL
16445;NULL;NULL NULL
16446;NULL;NULL NULL
16447;NULL;NULL NULL
16448;NULL;NULL NULL
16449;NULL;NULL NULL
16450;NULL;NULL NULL
16451;NULL;NULL NULL
16452;NULL;NULL NULL
16453;NULL;NULL NULL
16454;NULL;NULL NULL
16455;NULL;NULL NULL
16456;NULL;NULL NULL
16457;NULL;NULL NULL
16458;NULL;NULL NULL
16459;NULL;NULL NULL
16460;NULL;NULL NULL
16461;NULL;NULL NULL
16462;NULL;NULL NULL
16463;NULL;NULL NULL
16464;NULL;NULL NULL
16465;NULL;NULL NULL
16466;NULL;NULL NULL
16467;NULL;NULL NULL
16468;NULL;NULL NULL
16469;NULL;NULL NULL
16470;NULL;NULL NULL
16471;NULL;NULL NULL
16472;NULL;NULL NULL
16473;NULL;NULL NULL
16474;NULL;NULL NULL
16475;NULL;NULL NULL
16476;NULL;NULL NULL
16477;NULL;NULL NULL
16478;NULL;NULL NULL
16479;NULL;NULL NULL
16480;NULL;NULL NULL
16481;NULL;NULL NULL
16482;NULL;NULL NULL
16483;NULL;NULL NULL
16484;NULL;NULL NULL
16485;NULL;NULL NULL
16486;NULL;NULL NULL
16487;NULL;NULL NULL
16488;NULL;NULL NULL
16489;NULL;NULL NULL
16490;NULL;NULL NULL
16491;NULL;NULL NULL
16492;NULL;NULL NULL
16493;NULL;NULL NULL
16494;NULL;NULL NULL
16495;NULL;NULL NULL
16496;NULL;NULL NULL
16497;NULL;NULL NULL
16498;NULL;NULL NULL
16499;NULL;NULL NULL
16500;NULL;NULL NULL
16501;NULL;NULL NULL
16502;NULL;NULL NULL
16503;NULL;NULL NULL
16504;NULL;NULL NULL
16505;NULL;NULL NULL
16506;NULL;NULL NULL
16507;NULL;NULL NULL
16508;NULL;NULL NULL
16509;NULL;NULL NULL
16510;NULL;NULL NULL
16511;NULL;NULL NULL
16512;NULL;NULL NULL
16513;NULL;NULL NULL
16514;NULL;NULL NULL
16515;NULL;NULL NULL
16516;NULL;NULL NULL
16517;NULL;NULL NULL
16518;NULL;NULL NULL
16519;NULL;NULL NULL
16520;NULL;NULL NULL
16521;NULL;NULL NULL
16522;NULL;NULL NULL
16523;NULL;NULL NULL
16524;NULL;NULL NULL
16525;NULL;NULL NULL
16526;NULL;NULL NULL
16527;NULL;NULL NULL
16528;NULL;NULL NULL
16529;NULL;NULL NULL
16530;NULL;NULL NULL
16531;NULL;NULL NULL
16532;NULL;NULL NULL
16533;NULL;NULL NULL
16534;NULL;NULL NULL
16535;NULL;NULL NULL
16536;NULL;NULL NULL
16537;NULL;NULL NULL
16538;NULL;NULL NULL
16539;NULL;NULL NULL
16540;NULL;NULL NULL
16541;NULL;NULL NULL
16542;NULL;NULL NULL
16543;NULL;NULL NULL
16544;NULL;NULL NULL
16545;NULL;NULL NULL
16546;NULL;NULL NULL
16547;NULL;NULL NULL
16548;NULL;NULL NULL
16549;NULL;NULL NULL
16550;NULL;NULL NULL
16551;NULL;NULL NULL
16552;NULL;NULL NULL
16553;NULL;NULL NULL
16554;NULL;NULL NULL
16555;NULL;NULL NULL
16556;NULL;NULL NULL
16557;NULL;NULL NULL
16558;NULL;NULL NULL
16559;NULL;NULL NULL
16560;NULL;NULL NULL
16561;NULL;NULL NULL
16562;NULL;NULL NULL
16563;NULL;NULL NULL
16564;NULL;NULL NULL
16565;NULL;NULL NULL
16566;NULL;NULL NULL
16567;NULL;NULL NULL
16568;NULL;NULL NULL
16569;NULL;NULL NULL
16570;NULL;NULL NULL
16571;NULL;NULL NULL
16572;NULL;NULL NULL
16573;NULL;NULL NULL
16574;NULL;NULL NULL
16575;NULL;NULL NULL
16576;NULL;NULL NULL
16577;NULL;NULL NULL
16578;NULL;NULL NULL
16579;NULL;NULL NULL
16580;NULL;NULL NULL
16581;NULL;NULL NULL
16582;NULL;NULL NULL
16583;NULL;NULL NULL
16584;NULL;NULL NULL
16585;NULL;NULL NULL
16586;NULL;NULL NULL
16587;NULL;NULL NULL
16588;NULL;NULL NULL
16589;NULL;NULL NULL
16590;NULL;NULL NULL
16591;NULL;NULL NULL
16592;NULL;NULL NULL
16593;NULL;NULL NULL
16594;NULL;NULL NULL
16595;NULL;NULL NULL
16596;NULL;NULL NULL
16597;NULL;NULL NULL
16598;NULL;NULL NULL
16599;NULL;NULL NULL
16600;NULL;NULL NULL
16601;NULL;NULL NULL
16602;NULL;NULL NULL
16603;NULL;NULL NULL
16604;NULL;NULL NULL
16605;NULL;NULL NULL
16606;NULL;NULL NULL
16607;NULL;NULL NULL
16608;NULL;NULL NULL
16609;NULL;NULL NULL
16610;NULL;NULL NULL
16611;NULL;NULL NULL
16612;NULL;NULL NULL
16613;NULL;NULL NULL
16614;NULL;NULL NULL
16615;NULL;NULL NULL
16616;NULL;NULL NULL
16617;NULL;NULL NULL
16618;NULL;NULL NULL
16619;NULL;NULL NULL
16620;NULL;NULL NULL
16621;NULL;NULL NULL
16622;NULL;NULL NULL
16623;NULL;NULL NULL
16624;NULL;NULL NULL
16625;NULL;NULL NULL
16626;NULL;NULL NULL
16627;NULL;NULL NULL
16628;NULL;NULL NULL
16629;NULL;NULL NULL
16630;NULL;NULL NULL
16631;NULL;NULL NULL
16632;NULL;NULL NULL
16633;NULL;NULL NULL
16634;NULL;NULL NULL
16635;NULL;NULL NULL
16636;NULL;NULL NULL
16637;NULL;NULL NULL
16638;NULL;NULL NULL
16639;NULL;NULL NULL
16640;NULL;NULL NULL
16641;NULL;NULL NULL
16642;NULL;NULL NULL
16643;NULL;NULL NULL
16644;NULL;NULL NULL
16645;NULL;NULL NULL
16646;NULL;NULL NULL
16647;NULL;NULL NULL
16648;NULL;NULL NULL
16649;NULL;NULL NULL
16650;NULL;NULL NULL
16651;NULL;NULL NULL
16652;NULL;NULL NULL
16653;NULL;NULL NULL
16654;NULL;NULL NULL
16655;NULL;NULL NULL
16656;NULL;NULL NULL
16657;NULL;NULL NULL
16658;NULL;NULL NULL
16659;NULL;NULL NULL
16660;NULL;NULL NULL
16661;NULL;NULL NULL
16662;NULL;NULL NULL
16663;NULL;NULL NULL
16664;NULL;NULL NULL
16665;NULL;NULL NULL
16666;NULL;NULL NULL
16667;NULL;NULL NULL
16668;NULL;NULL NULL
16669;NULL;NULL NULL
16670;NULL;NULL NULL
16671;NULL;NULL NULL
16672;NULL;NULL NULL
16673;NULL;NULL NULL
16674;NULL;NULL NULL
16675;NULL;NULL NULL
16676;NULL;NULL NULL
16677;NULL;NULL NULL
16678;NULL;NULL NULL
16679;NULL;NULL NULL
16680;NULL;NULL NULL
16681;NULL;NULL NULL
16682;NULL;NULL NULL
16683;NULL;NULL NULL
16684;NULL;NULL NULL
16685;NULL;NULL NULL
16686;NULL;NULL NULL
16687;NULL;NULL NULL
16688;NULL;NULL NULL
16689;NULL;NULL NULL
16690;NULL;NULL NULL
16691;NULL;NULL NULL
16692;NULL;NULL NULL
16693;NULL;NULL NULL
16694;NULL;NULL NULL
16695;NULL;NULL NULL
16696;NULL;NULL NULL
16697;NULL;NULL NULL
16698;NULL;NULL NULL
16699;NULL;NULL NULL
16700;NULL;NULL NULL
16701;NULL;NULL NULL
16702;NULL;NULL NULL
16703;NULL;NULL NULL
16704;NULL;NULL NULL
16705;NULL;NULL NULL
16706;NULL;NULL NULL
16707;NULL;NULL NULL
16708;NULL;NULL NULL
16709;NULL;NULL NULL
16710;NULL;NULL NULL
16711;NULL;NULL NULL
16712;NULL;NULL NULL
16713;NULL;NULL NULL
16714;NULL;NULL NULL
16715;NULL;NULL NULL
16716;NULL;NULL NULL
16717;NULL;NULL NULL
16718;NULL;NULL NULL
16719;NULL;NULL NULL
16720;NULL;NULL NULL
16721;NULL;NULL NULL
16722;NULL;NULL NULL
16723;NULL;NULL NULL
16724;NULL;NULL NULL
16725;NULL;NULL NULL
16726;NULL;NULL NULL
16727;NULL;NULL NULL
16728;NULL;NULL NULL
16729;NULL;NULL NULL
16730;NULL;NULL NULL
16731;NULL;NULL NULL
16732;NULL;NULL NULL
16733;NULL;NULL NULL
16734;NULL;NULL NULL
16735;NULL;NULL NULL
16736;NULL;NULL NULL
16737;NULL;NULL NULL
16738;NULL;NULL NULL
16739;NULL;NULL NULL
16740;NULL;NULL NULL
16741;NULL;NULL NULL
16742;NULL;NULL NULL
16743;NULL;NULL NULL
16744;NULL;NULL NULL
16745;NULL;NULL NULL
16746;NULL;NULL NULL
16747;NULL;NULL NULL
16748;NULL;NULL NULL
16749;NULL;NULL NULL
16750;NULL;NULL NULL
16751;NULL;NULL NULL
16752;NULL;NULL NULL
16753;NULL;NULL NULL
16754;NULL;NULL NULL
16755;NULL;NULL NULL
16756;NULL;NULL NULL
16757;NULL;NULL NULL
16758;NULL;NULL NULL
16759;NULL;NULL NULL
16760;NULL;NULL NULL
16761;NULL;NULL NULL
16762;NULL;NULL NULL
16763;NULL;NULL NULL
16764;NULL;NULL NULL
16765;NULL;NULL NULL
16766;NULL;NULL NULL
16767;NULL;NULL NULL
16768;NULL;NULL NULL
16769;NULL;NULL NULL
16770;NULL;NULL NULL
16771;NULL;NULL NULL
16772;NULL;NULL NULL
16773;NULL;NULL NULL
16774;NULL;NULL NULL
16775;NULL;NULL NULL
16776;NULL;NULL NULL
16777;NULL;NULL NULL
16778;NULL;NULL NULL
16779;NULL;NULL NULL
16780;NULL;NULL NULL
16781;NULL;NULL NULL
16782;NULL;NULL NULL
16783;NULL;NULL NULL
16784;NULL;NULL NULL
16785;NULL;NULL NULL
16786;NULL;NULL NULL
16787;NULL;NULL NULL
16788;NULL;NULL NULL
16789;NULL;NULL NULL
16790;NULL;NULL NULL
16791;NULL;NULL NULL
16792;NULL;NULL NULL
16793;NULL;NULL NULL
16794;NULL;NULL NULL
16795;NULL;NULL NULL
16796;NULL;NULL NULL
16797;NULL;NULL NULL
16798;NULL;NULL NULL
16799;NULL;NULL NULL
16800;NULL;NULL NULL
16801;NULL;NULL NULL
16802;NULL;NULL NULL
16803;NULL;NULL NULL
16804;NULL;NULL NULL
16805;NULL;NULL NULL
16806;NULL;NULL NULL
16807;NULL;NULL NULL
16808;NULL;NULL NULL
16809;NULL;NULL NULL
16810;NULL;NULL NULL
16811;NULL;NULL NULL
16812;NULL;NULL NULL
16813;NULL;NULL NULL
16814;NULL;NULL NULL
16815;NULL;NULL NULL
16816;NULL;NULL NULL
16817;NULL;NULL NULL
16818;NULL;NULL NULL
16819;NULL;NULL NULL
16820;NULL;NULL NULL
16821;NULL;NULL NULL
16822;NULL;NULL NULL
16823;NULL;NULL NULL
16824;NULL;NULL NULL
16825;NULL;NULL NULL
16826;NULL;NULL NULL
16827;NULL;NULL NULL
16828;NULL;NULL NULL
16829;NULL;NULL NULL
16830;NULL;NULL NULL
16831;NULL;NULL NULL
16832;NULL;NULL NULL
16833;NULL;NULL NULL
16834;NULL;NULL NULL
16835;NULL;NULL NULL
16836;NULL;NULL NULL
16837;NULL;NULL NULL
16838;NULL;NULL NULL
16839;NULL;NULL NULL
16840;NULL;NULL NULL
16841;NULL;NULL NULL
16842;NULL;NULL NULL
16843;NULL;NULL NULL
16844;NULL;NULL NULL
16845;NULL;NULL NULL
16846;NULL;NULL NULL
16847;NULL;NULL NULL
16848;NULL;NULL NULL
16849;NULL;NULL NULL
16850;NULL;NULL NULL
16851;NULL;NULL NULL
16852;NULL;NULL NULL
16853;NULL;NULL NULL
16854;NULL;NULL NULL
16855;NULL;NULL NULL
16856;NULL;NULL NULL
16857;NULL;NULL NULL
16858;NULL;NULL NULL
16859;NULL;NULL NULL
16860;NULL;NULL NULL
16861;NULL;NULL NULL
16862;NULL;NULL NULL
16863;NULL;NULL NULL
16864;NULL;NULL NULL
16865;NULL;NULL NULL
16866;NULL;NULL NULL
16867;NULL;NULL NULL
16868;NULL;NULL NULL
16869;NULL;NULL NULL
16870;NULL;NULL NULL
16871;NULL;NULL NULL
16872;NULL;NULL NULL
16873;NULL;NULL NULL
16874;NULL;NULL NULL
16875;NULL;NULL NULL
16876;NULL;NULL NULL
16877;NULL;NULL NULL
16878;NULL;NULL NULL
16879;NULL;NULL NULL
16880;NULL;NULL NULL
16881;NULL;NULL NULL
16882;NULL;NULL NULL
16883;NULL;NULL NULL
16884;NULL;NULL NULL
16885;NULL;NULL NULL
16886;NULL;NULL NULL
16887;NULL;NULL NULL
16888;NULL;NULL NULL
16889;NULL;NULL NULL
16890;NULL;NULL NULL
16891;NULL;NULL NULL
16892;NULL;NULL NULL
16893;NULL;NULL NULL
16894;NULL;NULL NULL
16895;NULL;NULL NULL
16896;NULL;NULL NULL
16897;NULL;NULL NULL
16898;NULL;NULL NULL
16899;NULL;NULL NULL
16900;NULL;NULL NULL
16901;NULL;NULL NULL
16902;NULL;NULL NULL
16903;NULL;NULL NULL
16904;NULL;NULL NULL
16905;NULL;NULL NULL
16906;NULL;NULL NULL
16907;NULL;NULL NULL
16908;NULL;NULL NULL
16909;NULL;NULL NULL
16910;NULL;NULL NULL
16911;NULL;NULL NULL
16912;NULL;NULL NULL
16913;NULL;NULL NULL
16914;NULL;NULL NULL
16915;NULL;NULL NULL
16916;NULL;NULL NULL
16917;NULL;NULL NULL
16918;NULL;NULL NULL
16919;NULL;NULL NULL
16920;NULL;NULL NULL
16921;NULL;NULL NULL
16922;NULL;NULL NULL
16923;NULL;NULL NULL
16924;NULL;NULL NULL
16925;NULL;NULL NULL
16926;NULL;NULL NULL
16927;NULL;NULL NULL
16928;NULL;NULL NULL
16929;NULL;NULL NULL
16930;NULL;NULL NULL
16931;NULL;NULL NULL
16932;NULL;NULL NULL
16933;NULL;NULL NULL
16934;NULL;NULL NULL
16935;NULL;NULL NULL
16936;NULL;NULL NULL
16937;NULL;NULL NULL
16938;NULL;NULL NULL
16939;NULL;NULL NULL
16940;NULL;NULL NULL
16941;NULL;NULL NULL
16942;NULL;NULL NULL
16943;NULL;NULL NULL
16944;NULL;NULL NULL
16945;NULL;NULL NULL
16946;NULL;NULL NULL
16947;NULL;NULL NULL
16948;NULL;NULL NULL
16949;NULL;NULL NULL
16950;NULL;NULL NULL
16951;NULL;NULL NULL
16952;NULL;NULL NULL
16953;NULL;NULL NULL
16954;NULL;NULL NULL
16955;NULL;NULL NULL
16956;NULL;NULL NULL
16957;NULL;NULL NULL
16958;NULL;NULL NULL
16959;NULL;NULL NULL
16960;NULL;NULL NULL
16961;NULL;NULL NULL
16962;NULL;NULL NULL
16963;NULL;NULL NULL
16964;NULL;NULL NULL
16965;NULL;NULL NULL
16966;NULL;NULL NULL
16967;NULL;NULL NULL
16968;NULL;NULL NULL
16969;NULL;NULL NULL
16970;NULL;NULL NULL
16971;NULL;NULL NULL
16972;NULL;NULL NULL
16973;NULL;NULL NULL
16974;NULL;NULL NULL
16975;NULL;NULL NULL
16976;NULL;NULL NULL
16977;NULL;NULL NULL
16978;NULL;NULL NULL
16979;NULL;NULL NULL
16980;NULL;NULL NULL
16981;NULL;NULL NULL
16982;NULL;NULL NULL
16983;NULL;NULL NULL
16984;NULL;NULL NULL
16985;NULL;NULL NULL
16986;NULL;NULL NULL
16987;NULL;NULL NULL
16988;NULL;NULL NULL
16989;NULL;NULL NULL
16990;NULL;NULL NULL
16991;NULL;NULL NULL
16992;NULL;NULL NULL
16993;NULL;NULL NULL
16994;NULL;NULL NULL
16995;NULL;NULL NULL
16996;NULL;NULL NULL
16997;NULL;NULL NULL
16998;NULL;NULL NULL
16999;NULL;NULL NULL
17000;NULL;NULL NULL
17001;NULL;NULL NULL
17002;NULL;NULL NULL
17003;NULL;NULL NULL
17004;NULL;NULL NULL
17005;NULL;NULL NULL
17006;NULL;NULL NULL
17007;NULL;NULL NULL
17008;NULL;NULL NULL
17009;NULL;NULL NULL
17010;NULL;NULL NULL
17011;NULL;NULL NULL
17012;NULL;NULL NULL
17013;NULL;NULL NULL
17014;NULL;NULL NULL
17015;NULL;NULL NULL
17016;NULL;NULL NULL
17017;NULL;NULL NULL
17018;NULL;NULL NULL
17019;NULL;NULL NULL
17020;NULL;NULL NULL
17021;NULL;NULL NULL
17022;NULL;NULL NULL
17023;NULL;NULL NULL
17024;NULL;NULL NULL
17025;NULL;NULL NULL
17026;NULL;NULL NULL
17027;NULL;NULL NULL
17028;NULL;NULL NULL
17029;NULL;NULL NULL
17030;NULL;NULL NULL
17031;NULL;NULL NULL
17032;NULL;NULL NULL
17033;NULL;NULL NULL
17034;NULL;NULL NULL
17035;NULL;NULL NULL
17036;NULL;NULL NULL
17037;NULL;NULL NULL
17038;NULL;NULL NULL
17039;NULL;NULL NULL
17040;NULL;NULL NULL
17041;NULL;NULL NULL
17042;NULL;NULL NULL
17043;NULL;NULL NULL
17044;NULL;NULL NULL
17045;NULL;NULL NULL
17046;NULL;NULL NULL
17047;NULL;NULL NULL
17048;NULL;NULL NULL
17049;NULL;NULL NULL
17050;NULL;NULL NULL
17051;NULL;NULL NULL
17052;NULL;NULL NULL
17053;NULL;NULL NULL
17054;NULL;NULL NULL
17055;NULL;NULL NULL
17056;NULL;NULL NULL
17057;NULL;NULL NULL
17058;NULL;NULL NULL
17059;NULL;NULL NULL
17060;NULL;NULL NULL
17061;NULL;NULL NULL
17062;NULL;NULL NULL
17063;NULL;NULL NULL
17064;NULL;NULL NULL
17065;NULL;NULL NULL
17066;NULL;NULL NULL
17067;NULL;NULL NULL
17068;NULL;NULL NULL
17069;NULL;NULL NULL
17070;NULL;NULL NULL
17071;NULL;NULL NULL
17072;NULL;NULL NULL
17073;NULL;NULL NULL
17074;NULL;NULL NULL
17075;NULL;NULL NULL
17076;NULL;NULL NULL
17077;NULL;NULL NULL
17078;NULL;NULL NULL
17079;NULL;NULL NULL
17080;NULL;NULL NULL
17081;NULL;NULL NULL
17082;NULL;NULL NULL
17083;NULL;NULL NULL
17084;NULL;NULL NULL
17085;NULL;NULL NULL
17086;NULL;NULL NULL
17087;NULL;NULL NULL
17088;NULL;NULL NULL
17089;NULL;NULL NULL
17090;NULL;NULL NULL
17091;NULL;NULL NULL
17092;NULL;NULL NULL
17093;NULL;NULL NULL
17094;NULL;NULL NULL
17095;NULL;NULL NULL
17096;NULL;NULL NULL
17097;NULL;NULL NULL
17098;NULL;NULL NULL
17099;NULL;NULL NULL
17100;NULL;NULL NULL
17101;NULL;NULL NULL
17102;NULL;NULL NULL
17103;NULL;NULL NULL
17104;NULL;NULL NULL
17105;NULL;NULL NULL
17106;NULL;NULL NULL
17107;NULL;NULL NULL
17108;NULL;NULL NULL
17109;NULL;NULL NULL
17110;NULL;NULL NULL
17111;NULL;NULL NULL
17112;NULL;NULL NULL
17113;NULL;NULL NULL
17114;NULL;NULL NULL
17115;NULL;NULL NULL
17116;NULL;NULL NULL
17117;NULL;NULL NULL
17118;NULL;NULL NULL
17119;NULL;NULL NULL
17120;NULL;NULL NULL
17121;NULL;NULL NULL
17122;NULL;NULL NULL
17123;NULL;NULL NULL
17124;NULL;NULL NULL
17125;NULL;NULL NULL
17126;NULL;NULL NULL
17127;NULL;NULL NULL
17128;NULL;NULL NULL
17129;NULL;NULL NULL
17130;NULL;NULL NULL
17131;NULL;NULL NULL
17132;NULL;NULL NULL
17133;NULL;NULL NULL
17134;NULL;NULL NULL
17135;NULL;NULL NULL
17136;NULL;NULL NULL
17137;NULL;NULL NULL
17138;NULL;NULL NULL
17139;NULL;NULL NULL
17140;NULL;NULL NULL
17141;NULL;NULL NULL
17142;NULL;NULL NULL
17143;NULL;NULL NULL
17144;NULL;NULL NULL
17145;NULL;NULL NULL
17146;NULL;NULL NULL
17147;NULL;NULL NULL
17148;NULL;NULL NULL
17149;NULL;NULL NULL
17150;NULL;NULL NULL
17151;NULL;NULL NULL
17152;NULL;NULL NULL
17153;NULL;NULL NULL
17154;NULL;NULL NULL
17155;NULL;NULL NULL
17156;NULL;NULL NULL
17157;NULL;NULL NULL
17158;NULL;NULL NULL
17159;NULL;NULL NULL
17160;NULL;NULL NULL
17161;NULL;NULL NULL
17162;NULL;NULL NULL
17163;NULL;NULL NULL
17164;NULL;NULL NULL
17165;NULL;NULL NULL
17166;NULL;NULL NULL
17167;NULL;NULL NULL
17168;NULL;NULL NULL
17169;NULL;NULL NULL
17170;NULL;NULL NULL
17171;NULL;NULL NULL
17172;NULL;NULL NULL
17173;NULL;NULL NULL
17174;NULL;NULL NULL
17175;NULL;NULL NULL
17176;NULL;NULL NULL
17177;NULL;NULL NULL
17178;NULL;NULL NULL
17179;NULL;NULL NULL
17180;NULL;NULL NULL
17181;NULL;NULL NULL
17182;NULL;NULL NULL
17183;NULL;NULL NULL
17184;NULL;NULL NULL
17185;NULL;NULL NULL
17186;NULL;NULL NULL
17187;NULL;NULL NULL
17188;NULL;NULL NULL
17189;NULL;NULL NULL
17190;NULL;NULL NULL
17191;NULL;NULL NULL
17192;NULL;NULL NULL
17193;NULL;NULL NULL
17194;NULL;NULL NULL
17195;NULL;NULL NULL
17196;NULL;NULL NULL
17197;NULL;NULL NULL
17198;NULL;NULL NULL
17199;NULL;NULL NULL
17200;NULL;NULL NULL
17201;NULL;NULL NULL
17202;NULL;NULL NULL
17203;NULL;NULL NULL
17204;NULL;NULL NULL
17205;NULL;NULL NULL
17206;NULL;NULL NULL
17207;NULL;NULL NULL
17208;NULL;NULL NULL
17209;NULL;NULL NULL
17210;NULL;NULL NULL
17211;NULL;NULL NULL
