52407;NULL;NULLNULL 
52408;NULL;NULLNULL 
52409;NULL;NULLNULL 
52410;NULL;NULLNULL 
52411;NULL;NULLNULL 
52412;NULL;NULLNULL 
52413;NULL;NULLNULL 
52414;NULL;NULLNULL 
52415;NULL;NULLNULL 
52416;NULL;NULLNULL 
52417;NULL;NULLNULL 
52418;NULL;NULLNULL 
52419;NULL;NULLNULL 
52420;NULL;NULLNULL 
52421;NULL;NULLNULL 
52422;NULL;NULLNULL 
52423;NULL;NULLNULL 
52424;NULL;NULLNULL 
52425;NULL;NULLNULL 
52426;NULL;NULLNULL 
52427;NULL;NULLNULL 
52428;NULL;NULLNULL 
52429;NULL;NULLNULL 
52430;NULL;NULLNULL 
52431;NULL;NULLNULL 
52432;NULL;NULLNULL 
52433;NULL;NULLNULL 
52434;NULL;NULLNULL 
52435;NULL;NULLNULL 
52436;NULL;NULLNULL 
52437;NULL;NULLNULL 
52438;NULL;NULLNULL 
52439;NULL;NULLNULL 
52440;NULL;NULLNULL 
52441;NULL;NULLNULL 
52442;NULL;NULLNULL 
52443;NULL;NULLNULL 
52444;NULL;NULLNULL 
52445;NULL;NULLNULL 
52446;NULL;NULLNULL 
52447;NULL;NULLNULL 
52448;NULL;NULLNULL 
52449;NULL;NULLNULL 
52450;NULL;NULLNULL 
52451;NULL;NULLNULL 
52452;NULL;NULLNULL 
52453;NULL;NULLNULL 
52454;NULL;NULLNULL 
52455;NULL;NULLNULL 
52456;NULL;NULLNULL 
52457;NULL;NULLNULL 
52458;NULL;NULLNULL 
52459;NULL;NULLNULL 
52460;NULL;NULLNULL 
52461;NULL;NULLNULL 
52462;NULL;NULLNULL 
52463;NULL;NULLNULL 
52464;NULL;NULLNULL 
52465;NULL;NULLNULL 
52466;NULL;NULLNULL 
52467;NULL;NULLNULL 
52468;NULL;NULLNULL 
52469;NULL;NULLNULL 
52470;NULL;NULLNULL 
52471;NULL;NULLNULL 
52472;NULL;NULLNULL 
52473;NULL;NULLNULL 
52474;NULL;NULLNULL 
52475;NULL;NULLNULL 
52476;NULL;NULLNULL 
52477;NULL;NULLNULL 
52478;NULL;NULLNULL 
52479;NULL;NULLNULL 
52480;NULL;NULLNULL 
52481;NULL;NULLNULL 
52482;NULL;NULLNULL 
52483;NULL;NULLNULL 
52484;NULL;NULLNULL 
52485;NULL;NULLNULL 
52486;NULL;NULLNULL 
52487;NULL;NULLNULL 
52488;NULL;NULLNULL 
52489;NULL;NULLNULL 
52490;NULL;NULLNULL 
52491;NULL;NULLNULL 
52492;NULL;NULLNULL 
52493;NULL;NULLNULL 
52494;NULL;NULLNULL 
52495;NULL;NULLNULL 
52496;NULL;NULLNULL 
52497;NULL;NULLNULL 
52498;NULL;NULLNULL 
52499;NULL;NULLNULL 
52500;NULL;NULLNULL 
52501;NULL;NULLNULL 
52502;NULL;NULLNULL 
52503;NULL;NULLNULL 
52504;NULL;NULLNULL 
52505;NULL;NULLNULL 
52506;NULL;NULLNULL 
52507;NULL;NULLNULL 
52508;NULL;NULLNULL 
52509;NULL;NULLNULL 
52510;NULL;NULLNULL 
52511;NULL;NULLNULL 
52512;NULL;NULLNULL 
52513;NULL;NULLNULL 
52514;NULL;NULLNULL 
52515;NULL;NULLNULL 
52516;NULL;NULLNULL 
52517;NULL;NULLNULL 
52518;NULL;NULLNULL 
52519;NULL;NULLNULL 
52520;NULL;NULLNULL 
52521;NULL;NULLNULL 
52522;NULL;NULLNULL 
52523;NULL;NULLNULL 
52524;NULL;NULLNULL 
52525;NULL;NULLNULL 
52526;NULL;NULLNULL 
52527;NULL;NULLNULL 
52528;NULL;NULLNULL 
52529;NULL;NULLNULL 
52530;NULL;NULLNULL 
52531;NULL;NULLNULL 
52532;NULL;NULLNULL 
52533;NULL;NULLNULL 
52534;NULL;NULLNULL 
52535;NULL;NULLNULL 
52536;NULL;NULLNULL 
52537;NULL;NULLNULL 
52538;NULL;NULLNULL 
52539;NULL;NULLNULL 
52540;NULL;NULLNULL 
52541;NULL;NULLNULL 
52542;NULL;NULLNULL 
52543;NULL;NULLNULL 
52544;NULL;NULLNULL 
52545;NULL;NULLNULL 
52546;NULL;NULLNULL 
52547;NULL;NULLNULL 
52548;NULL;NULLNULL 
52549;NULL;NULLNULL 
52550;NULL;NULLNULL 
52551;NULL;NULLNULL 
52552;NULL;NULLNULL 
52553;NULL;NULLNULL 
52554;NULL;NULLNULL 
52555;NULL;NULLNULL 
52556;NULL;NULLNULL 
52557;NULL;NULLNULL 
52558;NULL;NULLNULL 
52559;NULL;NULLNULL 
52560;NULL;NULLNULL 
52561;NULL;NULLNULL 
52562;NULL;NULLNULL 
52563;NULL;NULLNULL 
52564;NULL;NULLNULL 
52565;NULL;NULLNULL 
52566;NULL;NULLNULL 
52567;NULL;NULLNULL 
52568;NULL;NULLNULL 
52569;NULL;NULLNULL 
52570;NULL;NULLNULL 
52571;NULL;NULLNULL 
52572;NULL;NULLNULL 
52573;NULL;NULLNULL 
52574;NULL;NULLNULL 
52575;NULL;NULLNULL 
52576;NULL;NULLNULL 
52577;NULL;NULLNULL 
52578;NULL;NULLNULL 
52579;NULL;NULLNULL 
52580;NULL;NULLNULL 
52581;NULL;NULLNULL 
52582;NULL;NULLNULL 
52583;NULL;NULLNULL 
52584;NULL;NULLNULL 
52585;NULL;NULLNULL 
52586;NULL;NULLNULL 
52587;NULL;NULLNULL 
52588;NULL;NULLNULL 
52589;NULL;NULLNULL 
52590;NULL;NULLNULL 
52591;NULL;NULLNULL 
52592;NULL;NULLNULL 
52593;NULL;NULLNULL 
52594;NULL;NULLNULL 
52595;NULL;NULLNULL 
52596;NULL;NULLNULL 
52597;NULL;NULLNULL 
52598;NULL;NULLNULL 
52599;NULL;NULLNULL 
52600;NULL;NULLNULL 
52601;NULL;NULLNULL 
52602;NULL;NULLNULL 
52603;NULL;NULLNULL 
52604;NULL;NULLNULL 
52605;NULL;NULLNULL 
52606;NULL;NULLNULL 
52607;NULL;NULLNULL 
52608;NULL;NULLNULL 
52609;NULL;NULLNULL 
52610;NULL;NULLNULL 
52611;NULL;NULLNULL 
52612;NULL;NULLNULL 
52613;NULL;NULLNULL 
52614;NULL;NULLNULL 
52615;NULL;NULLNULL 
52616;NULL;NULLNULL 
52617;NULL;NULLNULL 
52618;NULL;NULLNULL 
52619;NULL;NULLNULL 
52620;NULL;NULLNULL 
52621;NULL;NULLNULL 
52622;NULL;NULLNULL 
52623;NULL;NULLNULL 
52624;NULL;NULLNULL 
52625;NULL;NULLNULL 
52626;NULL;NULLNULL 
52627;NULL;NULLNULL 
52628;NULL;NULLNULL 
52629;NULL;NULLNULL 
52630;NULL;NULLNULL 
52631;NULL;NULLNULL 
52632;NULL;NULLNULL 
52633;NULL;NULLNULL 
52634;NULL;NULLNULL 
52635;NULL;NULLNULL 
52636;NULL;NULLNULL 
52637;NULL;NULLNULL 
52638;NULL;NULLNULL 
52639;NULL;NULLNULL 
52640;NULL;NULLNULL 
52641;NULL;NULLNULL 
52642;NULL;NULLNULL 
52643;NULL;NULLNULL 
52644;NULL;NULLNULL 
52645;NULL;NULLNULL 
52646;NULL;NULLNULL 
52647;NULL;NULLNULL 
52648;NULL;NULLNULL 
52649;NULL;NULLNULL 
52650;NULL;NULLNULL 
52651;NULL;NULLNULL 
52652;NULL;NULLNULL 
52653;NULL;NULLNULL 
52654;NULL;NULLNULL 
52655;NULL;NULLNULL 
52656;NULL;NULLNULL 
52657;NULL;NULLNULL 
52658;NULL;NULLNULL 
52659;NULL;NULLNULL 
52660;NULL;NULLNULL 
52661;NULL;NULLNULL 
52662;NULL;NULLNULL 
52663;NULL;NULLNULL 
52664;NULL;NULLNULL 
52665;NULL;NULLNULL 
52666;NULL;NULLNULL 
52667;NULL;NULLNULL 
52668;NULL;NULLNULL 
52669;NULL;NULLNULL 
52670;NULL;NULLNULL 
52671;NULL;NULLNULL 
52672;NULL;NULLNULL 
52673;NULL;NULLNULL 
52674;NULL;NULLNULL 
52675;NULL;NULLNULL 
52676;NULL;NULLNULL 
52677;NULL;NULLNULL 
52678;NULL;NULLNULL 
52679;NULL;NULLNULL 
52680;NULL;NULLNULL 
52681;NULL;NULLNULL 
52682;NULL;NULLNULL 
52683;NULL;NULLNULL 
52684;NULL;NULLNULL 
52685;NULL;NULLNULL 
52686;NULL;NULLNULL 
52687;NULL;NULLNULL 
52688;NULL;NULLNULL 
52689;NULL;NULLNULL 
52690;NULL;NULLNULL 
52691;NULL;NULLNULL 
52692;NULL;NULLNULL 
52693;NULL;NULLNULL 
52694;NULL;NULLNULL 
52695;NULL;NULLNULL 
52696;NULL;NULLNULL 
52697;NULL;NULLNULL 
52698;NULL;NULLNULL 
52699;NULL;NULLNULL 
52700;NULL;NULLNULL 
52701;NULL;NULLNULL 
52702;NULL;NULLNULL 
52703;NULL;NULLNULL 
52704;NULL;NULLNULL 
52705;NULL;NULLNULL 
52706;NULL;NULLNULL 
52707;NULL;NULLNULL 
52708;NULL;NULLNULL 
52709;NULL;NULLNULL 
52710;NULL;NULLNULL 
52711;NULL;NULLNULL 
52712;NULL;NULLNULL 
52713;NULL;NULLNULL 
52714;NULL;NULLNULL 
52715;NULL;NULLNULL 
52716;NULL;NULLNULL 
52717;NULL;NULLNULL 
52718;NULL;NULLNULL 
52719;NULL;NULLNULL 
52720;NULL;NULLNULL 
52721;NULL;NULLNULL 
52722;NULL;NULLNULL 
52723;NULL;NULLNULL 
52724;NULL;NULLNULL 
52725;NULL;NULLNULL 
52726;NULL;NULLNULL 
52727;NULL;NULLNULL 
52728;NULL;NULLNULL 
52729;NULL;NULLNULL 
52730;NULL;NULLNULL 
52731;NULL;NULLNULL 
52732;NULL;NULLNULL 
52733;NULL;NULLNULL 
52734;NULL;NULLNULL 
52735;NULL;NULLNULL 
52736;NULL;NULLNULL 
52737;NULL;NULLNULL 
52738;NULL;NULLNULL 
52739;NULL;NULLNULL 
52740;NULL;NULLNULL 
52741;NULL;NULLNULL 
52742;NULL;NULLNULL 
52743;NULL;NULLNULL 
52744;NULL;NULLNULL 
52745;NULL;NULLNULL 
52746;NULL;NULLNULL 
52747;NULL;NULLNULL 
52748;NULL;NULLNULL 
52749;NULL;NULLNULL 
52750;NULL;NULLNULL 
52751;NULL;NULLNULL 
52752;NULL;NULLNULL 
52753;NULL;NULLNULL 
52754;NULL;NULLNULL 
52755;NULL;NULLNULL 
52756;NULL;NULLNULL 
52757;NULL;NULLNULL 
52758;NULL;NULLNULL 
52759;NULL;NULLNULL 
52760;NULL;NULLNULL 
52761;NULL;NULLNULL 
52762;NULL;NULLNULL 
52763;NULL;NULLNULL 
52764;NULL;NULLNULL 
52765;NULL;NULLNULL 
52766;NULL;NULLNULL 
52767;NULL;NULLNULL 
52768;NULL;NULLNULL 
52769;NULL;NULLNULL 
52770;NULL;NULLNULL 
52771;NULL;NULLNULL 
52772;NULL;NULLNULL 
52773;NULL;NULLNULL 
52774;NULL;NULLNULL 
52775;NULL;NULLNULL 
52776;NULL;NULLNULL 
52777;NULL;NULLNULL 
52778;NULL;NULLNULL 
52779;NULL;NULLNULL 
52780;NULL;NULLNULL 
52781;NULL;NULLNULL 
52782;NULL;NULLNULL 
52783;NULL;NULLNULL 
52784;NULL;NULLNULL 
52785;NULL;NULLNULL 
52786;NULL;NULLNULL 
52787;NULL;NULLNULL 
52788;NULL;NULLNULL 
52789;NULL;NULLNULL 
52790;NULL;NULLNULL 
52791;NULL;NULLNULL 
52792;NULL;NULLNULL 
52793;NULL;NULLNULL 
52794;NULL;NULLNULL 
52795;NULL;NULLNULL 
52796;NULL;NULLNULL 
52797;NULL;NULLNULL 
52798;NULL;NULLNULL 
52799;NULL;NULLNULL 
52800;NULL;NULLNULL 
52801;NULL;NULLNULL 
52802;NULL;NULLNULL 
52803;NULL;NULLNULL 
52804;NULL;NULLNULL 
52805;NULL;NULLNULL 
52806;NULL;NULLNULL 
52807;NULL;NULLNULL 
52808;NULL;NULLNULL 
52809;NULL;NULLNULL 
52810;NULL;NULLNULL 
52811;NULL;NULLNULL 
52812;NULL;NULLNULL 
52813;NULL;NULLNULL 
52814;NULL;NULLNULL 
52815;NULL;NULLNULL 
52816;NULL;NULLNULL 
52817;NULL;NULLNULL 
52818;NULL;NULLNULL 
52819;NULL;NULLNULL 
52820;NULL;NULLNULL 
52821;NULL;NULLNULL 
52822;NULL;NULLNULL 
52823;NULL;NULLNULL 
52824;NULL;NULLNULL 
52825;NULL;NULLNULL 
52826;NULL;NULLNULL 
52827;NULL;NULLNULL 
52828;NULL;NULLNULL 
52829;NULL;NULLNULL 
52830;NULL;NULLNULL 
52831;NULL;NULLNULL 
52832;NULL;NULLNULL 
52833;NULL;NULLNULL 
52834;NULL;NULLNULL 
52835;NULL;NULLNULL 
52836;NULL;NULLNULL 
52837;NULL;NULLNULL 
52838;NULL;NULLNULL 
52839;NULL;NULLNULL 
52840;NULL;NULLNULL 
52841;NULL;NULLNULL 
52842;NULL;NULLNULL 
52843;NULL;NULLNULL 
52844;NULL;NULLNULL 
52845;NULL;NULLNULL 
52846;NULL;NULLNULL 
52847;NULL;NULLNULL 
52848;NULL;NULLNULL 
52849;NULL;NULLNULL 
52850;NULL;NULLNULL 
52851;NULL;NULLNULL 
52852;NULL;NULLNULL 
52853;NULL;NULLNULL 
52854;NULL;NULLNULL 
52855;NULL;NULLNULL 
52856;NULL;NULLNULL 
52857;NULL;NULLNULL 
52858;NULL;NULLNULL 
52859;NULL;NULLNULL 
52860;NULL;NULLNULL 
52861;NULL;NULLNULL 
52862;NULL;NULLNULL 
52863;NULL;NULLNULL 
52864;NULL;NULLNULL 
52865;NULL;NULLNULL 
52866;NULL;NULLNULL 
52867;NULL;NULLNULL 
52868;NULL;NULLNULL 
52869;NULL;NULLNULL 
52870;NULL;NULLNULL 
52871;NULL;NULLNULL 
52872;NULL;NULLNULL 
52873;NULL;NULLNULL 
52874;NULL;NULLNULL 
52875;NULL;NULLNULL 
52876;NULL;NULLNULL 
52877;NULL;NULLNULL 
52878;NULL;NULLNULL 
52879;NULL;NULLNULL 
52880;NULL;NULLNULL 
52881;NULL;NULLNULL 
52882;NULL;NULLNULL 
52883;NULL;NULLNULL 
52884;NULL;NULLNULL 
52885;NULL;NULLNULL 
52886;NULL;NULLNULL 
52887;NULL;NULLNULL 
52888;NULL;NULLNULL 
52889;NULL;NULLNULL 
52890;NULL;NULLNULL 
52891;NULL;NULLNULL 
52892;NULL;NULLNULL 
52893;NULL;NULLNULL 
52894;NULL;NULLNULL 
52895;NULL;NULLNULL 
52896;NULL;NULLNULL 
52897;NULL;NULLNULL 
52898;NULL;NULLNULL 
52899;NULL;NULLNULL 
52900;NULL;NULLNULL 
52901;NULL;NULLNULL 
52902;NULL;NULLNULL 
52903;NULL;NULLNULL 
52904;NULL;NULLNULL 
52905;NULL;NULLNULL 
52906;NULL;NULLNULL 
52907;NULL;NULLNULL 
52908;NULL;NULLNULL 
52909;NULL;NULLNULL 
52910;NULL;NULLNULL 
52911;NULL;NULLNULL 
52912;NULL;NULLNULL 
52913;NULL;NULLNULL 
52914;NULL;NULLNULL 
52915;NULL;NULLNULL 
52916;NULL;NULLNULL 
52917;NULL;NULLNULL 
52918;NULL;NULLNULL 
52919;NULL;NULLNULL 
52920;NULL;NULLNULL 
52921;NULL;NULLNULL 
52922;NULL;NULLNULL 
52923;NULL;NULLNULL 
52924;NULL;NULLNULL 
52925;NULL;NULLNULL 
52926;NULL;NULLNULL 
52927;NULL;NULLNULL 
52928;NULL;NULLNULL 
52929;NULL;NULLNULL 
52930;NULL;NULLNULL 
52931;NULL;NULLNULL 
52932;NULL;NULLNULL 
52933;NULL;NULLNULL 
52934;NULL;NULLNULL 
52935;NULL;NULLNULL 
52936;NULL;NULLNULL 
52937;NULL;NULLNULL 
52938;NULL;NULLNULL 
52939;NULL;NULLNULL 
52940;NULL;NULLNULL 
52941;NULL;NULLNULL 
52942;NULL;NULLNULL 
52943;NULL;NULLNULL 
52944;NULL;NULLNULL 
52945;NULL;NULLNULL 
52946;NULL;NULLNULL 
52947;NULL;NULLNULL 
52948;NULL;NULLNULL 
52949;NULL;NULLNULL 
52950;NULL;NULLNULL 
52951;NULL;NULLNULL 
52952;NULL;NULLNULL 
52953;NULL;NULLNULL 
52954;NULL;NULLNULL 
52955;NULL;NULLNULL 
52956;NULL;NULLNULL 
52957;NULL;NULLNULL 
52958;NULL;NULLNULL 
52959;NULL;NULLNULL 
52960;NULL;NULLNULL 
52961;NULL;NULLNULL 
52962;NULL;NULLNULL 
52963;NULL;NULLNULL 
52964;NULL;NULLNULL 
52965;NULL;NULLNULL 
52966;NULL;NULLNULL 
52967;NULL;NULLNULL 
52968;NULL;NULLNULL 
52969;NULL;NULLNULL 
52970;NULL;NULLNULL 
52971;NULL;NULLNULL 
52972;NULL;NULLNULL 
52973;NULL;NULLNULL 
52974;NULL;NULLNULL 
52975;NULL;NULLNULL 
52976;NULL;NULLNULL 
52977;NULL;NULLNULL 
52978;NULL;NULLNULL 
52979;NULL;NULLNULL 
52980;NULL;NULLNULL 
52981;NULL;NULLNULL 
52982;NULL;NULLNULL 
52983;NULL;NULLNULL 
52984;NULL;NULLNULL 
52985;NULL;NULLNULL 
52986;NULL;NULLNULL 
52987;NULL;NULLNULL 
52988;NULL;NULLNULL 
52989;NULL;NULLNULL 
52990;NULL;NULLNULL 
52991;NULL;NULLNULL 
52992;NULL;NULLNULL 
52993;NULL;NULLNULL 
52994;NULL;NULLNULL 
52995;NULL;NULLNULL 
52996;NULL;NULLNULL 
52997;NULL;NULLNULL 
52998;NULL;NULLNULL 
52999;NULL;NULLNULL 
53000;NULL;NULLNULL 
53001;NULL;NULLNULL 
53002;NULL;NULLNULL 
53003;NULL;NULLNULL 
53004;NULL;NULLNULL 
53005;NULL;NULLNULL 
53006;NULL;NULLNULL 
53007;NULL;NULLNULL 
53008;NULL;NULLNULL 
53009;NULL;NULLNULL 
53010;NULL;NULLNULL 
53011;NULL;NULLNULL 
53012;NULL;NULLNULL 
53013;NULL;NULLNULL 
53014;NULL;NULLNULL 
53015;NULL;NULLNULL 
53016;NULL;NULLNULL 
53017;NULL;NULLNULL 
53018;NULL;NULLNULL 
53019;NULL;NULLNULL 
53020;NULL;NULLNULL 
53021;NULL;NULLNULL 
53022;NULL;NULLNULL 
53023;NULL;NULLNULL 
53024;NULL;NULLNULL 
53025;NULL;NULLNULL 
53026;NULL;NULLNULL 
53027;NULL;NULLNULL 
53028;NULL;NULLNULL 
53029;NULL;NULLNULL 
53030;NULL;NULLNULL 
53031;NULL;NULLNULL 
53032;NULL;NULLNULL 
53033;NULL;NULLNULL 
53034;NULL;NULLNULL 
53035;NULL;NULLNULL 
53036;NULL;NULLNULL 
53037;NULL;NULLNULL 
53038;NULL;NULLNULL 
53039;NULL;NULLNULL 
53040;NULL;NULLNULL 
53041;NULL;NULLNULL 
53042;NULL;NULLNULL 
53043;NULL;NULLNULL 
53044;NULL;NULLNULL 
53045;NULL;NULLNULL 
53046;NULL;NULLNULL 
53047;NULL;NULLNULL 
53048;NULL;NULLNULL 
53049;NULL;NULLNULL 
53050;NULL;NULLNULL 
53051;NULL;NULLNULL 
53052;NULL;NULLNULL 
53053;NULL;NULLNULL 
53054;NULL;NULLNULL 
53055;NULL;NULLNULL 
53056;NULL;NULLNULL 
53057;NULL;NULLNULL 
53058;NULL;NULLNULL 
53059;NULL;NULLNULL 
53060;NULL;NULLNULL 
53061;NULL;NULLNULL 
53062;NULL;NULLNULL 
53063;NULL;NULLNULL 
53064;NULL;NULLNULL 
53065;NULL;NULLNULL 
53066;NULL;NULLNULL 
53067;NULL;NULLNULL 
53068;NULL;NULLNULL 
53069;NULL;NULLNULL 
53070;NULL;NULLNULL 
53071;NULL;NULLNULL 
53072;NULL;NULLNULL 
53073;NULL;NULLNULL 
53074;NULL;NULLNULL 
53075;NULL;NULLNULL 
53076;NULL;NULLNULL 
53077;NULL;NULLNULL 
53078;NULL;NULLNULL 
53079;NULL;NULLNULL 
53080;NULL;NULLNULL 
53081;NULL;NULLNULL 
53082;NULL;NULLNULL 
53083;NULL;NULLNULL 
53084;NULL;NULLNULL 
53085;NULL;NULLNULL 
53086;NULL;NULLNULL 
53087;NULL;NULLNULL 
53088;NULL;NULLNULL 
53089;NULL;NULLNULL 
53090;NULL;NULLNULL 
53091;NULL;NULLNULL 
53092;NULL;NULLNULL 
53093;NULL;NULLNULL 
53094;NULL;NULLNULL 
53095;NULL;NULLNULL 
53096;NULL;NULLNULL 
53097;NULL;NULLNULL 
53098;NULL;NULLNULL 
53099;NULL;NULLNULL 
53100;NULL;NULLNULL 
53101;NULL;NULLNULL 
53102;NULL;NULLNULL 
53103;NULL;NULLNULL 
53104;NULL;NULLNULL 
53105;NULL;NULLNULL 
53106;NULL;NULLNULL 
53107;NULL;NULLNULL 
53108;NULL;NULLNULL 
53109;NULL;NULLNULL 
53110;NULL;NULLNULL 
53111;NULL;NULLNULL 
53112;NULL;NULLNULL 
53113;NULL;NULLNULL 
53114;NULL;NULLNULL 
53115;NULL;NULLNULL 
53116;NULL;NULLNULL 
53117;NULL;NULLNULL 
53118;NULL;NULLNULL 
53119;NULL;NULLNULL 
53120;NULL;NULLNULL 
53121;NULL;NULLNULL 
53122;NULL;NULLNULL 
53123;NULL;NULLNULL 
53124;NULL;NULLNULL 
53125;NULL;NULLNULL 
53126;NULL;NULLNULL 
53127;NULL;NULLNULL 
53128;NULL;NULLNULL 
53129;NULL;NULLNULL 
53130;NULL;NULLNULL 
53131;NULL;NULLNULL 
53132;NULL;NULLNULL 
53133;NULL;NULLNULL 
53134;NULL;NULLNULL 
53135;NULL;NULLNULL 
53136;NULL;NULLNULL 
53137;NULL;NULLNULL 
53138;NULL;NULLNULL 
53139;NULL;NULLNULL 
53140;NULL;NULLNULL 
53141;NULL;NULLNULL 
53142;NULL;NULLNULL 
53143;NULL;NULLNULL 
53144;NULL;NULLNULL 
53145;NULL;NULLNULL 
53146;NULL;NULLNULL 
53147;NULL;NULLNULL 
53148;NULL;NULLNULL 
53149;NULL;NULLNULL 
53150;NULL;NULLNULL 
53151;NULL;NULLNULL 
53152;NULL;NULLNULL 
53153;NULL;NULLNULL 
53154;NULL;NULLNULL 
53155;NULL;NULLNULL 
53156;NULL;NULLNULL 
53157;NULL;NULLNULL 
53158;NULL;NULLNULL 
53159;NULL;NULLNULL 
53160;NULL;NULLNULL 
53161;NULL;NULLNULL 
53162;NULL;NULLNULL 
53163;NULL;NULLNULL 
53164;NULL;NULLNULL 
53165;NULL;NULLNULL 
53166;NULL;NULLNULL 
53167;NULL;NULLNULL 
53168;NULL;NULLNULL 
53169;NULL;NULLNULL 
53170;NULL;NULLNULL 
53171;NULL;NULLNULL 
53172;NULL;NULLNULL 
53173;NULL;NULLNULL 
53174;NULL;NULLNULL 
53175;NULL;NULLNULL 
53176;NULL;NULLNULL 
53177;NULL;NULLNULL 
53178;NULL;NULLNULL 
53179;NULL;NULLNULL 
53180;NULL;NULLNULL 
53181;NULL;NULLNULL 
53182;NULL;NULLNULL 
53183;NULL;NULLNULL 
53184;NULL;NULLNULL 
53185;NULL;NULLNULL 
53186;NULL;NULLNULL 
53187;NULL;NULLNULL 
53188;NULL;NULLNULL 
53189;NULL;NULLNULL 
53190;NULL;NULLNULL 
53191;NULL;NULLNULL 
53192;NULL;NULLNULL 
53193;NULL;NULLNULL 
53194;NULL;NULLNULL 
53195;NULL;NULLNULL 
53196;NULL;NULLNULL 
53197;NULL;NULLNULL 
53198;NULL;NULLNULL 
53199;NULL;NULLNULL 
53200;NULL;NULLNULL 
53201;NULL;NULLNULL 
53202;NULL;NULLNULL 
53203;NULL;NULLNULL 
53204;NULL;NULLNULL 
53205;NULL;NULLNULL 
53206;NULL;NULLNULL 
53207;NULL;NULLNULL 
53208;NULL;NULLNULL 
53209;NULL;NULLNULL 
53210;NULL;NULLNULL 
53211;NULL;NULLNULL 
53212;NULL;NULLNULL 
53213;NULL;NULLNULL 
53214;NULL;NULLNULL 
53215;NULL;NULLNULL 
53216;NULL;NULLNULL 
53217;NULL;NULLNULL 
53218;NULL;NULLNULL 
53219;NULL;NULLNULL 
53220;NULL;NULLNULL 
53221;NULL;NULLNULL 
53222;NULL;NULLNULL 
53223;NULL;NULLNULL 
53224;NULL;NULLNULL 
53225;NULL;NULLNULL 
53226;NULL;NULLNULL 
53227;NULL;NULLNULL 
53228;NULL;NULLNULL 
53229;NULL;NULLNULL 
53230;NULL;NULLNULL 
53231;NULL;NULLNULL 
53232;NULL;NULLNULL 
53233;NULL;NULLNULL 
53234;NULL;NULLNULL 
53235;NULL;NULLNULL 
53236;NULL;NULLNULL 
53237;NULL;NULLNULL 
53238;NULL;NULLNULL 
53239;NULL;NULLNULL 
53240;NULL;NULLNULL 
53241;NULL;NULLNULL 
53242;NULL;NULLNULL 
53243;NULL;NULLNULL 
53244;NULL;NULLNULL 
53245;NULL;NULLNULL 
53246;NULL;NULLNULL 
53247;NULL;NULLNULL 
53248;NULL;NULLNULL 
53249;NULL;NULLNULL 
53250;NULL;NULLNULL 
53251;NULL;NULLNULL 
53252;NULL;NULLNULL 
53253;NULL;NULLNULL 
53254;NULL;NULLNULL 
53255;NULL;NULLNULL 
53256;NULL;NULLNULL 
53257;NULL;NULLNULL 
53258;NULL;NULLNULL 
53259;NULL;NULLNULL 
53260;NULL;NULLNULL 
53261;NULL;NULLNULL 
53262;NULL;NULLNULL 
53263;NULL;NULLNULL 
53264;NULL;NULLNULL 
53265;NULL;NULLNULL 
53266;NULL;NULLNULL 
53267;NULL;NULLNULL 
53268;NULL;NULLNULL 
53269;NULL;NULLNULL 
53270;NULL;NULLNULL 
53271;NULL;NULLNULL 
53272;NULL;NULLNULL 
53273;NULL;NULLNULL 
53274;NULL;NULLNULL 
53275;NULL;NULLNULL 
53276;NULL;NULLNULL 
53277;NULL;NULLNULL 
53278;NULL;NULLNULL 
53279;NULL;NULLNULL 
53280;NULL;NULLNULL 
53281;NULL;NULLNULL 
53282;NULL;NULLNULL 
53283;NULL;NULLNULL 
53284;NULL;NULLNULL 
53285;NULL;NULLNULL 
53286;NULL;NULLNULL 
53287;NULL;NULLNULL 
53288;NULL;NULLNULL 
53289;NULL;NULLNULL 
53290;NULL;NULLNULL 
53291;NULL;NULLNULL 
53292;NULL;NULLNULL 
53293;NULL;NULLNULL 
53294;NULL;NULLNULL 
53295;NULL;NULLNULL 
53296;NULL;NULLNULL 
53297;NULL;NULLNULL 
53298;NULL;NULLNULL 
53299;NULL;NULLNULL 
53300;NULL;NULLNULL 
53301;NULL;NULLNULL 
53302;NULL;NULLNULL 
53303;NULL;NULLNULL 
53304;NULL;NULLNULL 
53305;NULL;NULLNULL 
53306;NULL;NULLNULL 
53307;NULL;NULLNULL 
53308;NULL;NULLNULL 
53309;NULL;NULLNULL 
53310;NULL;NULLNULL 
53311;NULL;NULLNULL 
53312;NULL;NULLNULL 
53313;NULL;NULLNULL 
53314;NULL;NULLNULL 
53315;NULL;NULLNULL 
53316;NULL;NULLNULL 
53317;NULL;NULLNULL 
53318;NULL;NULLNULL 
53319;NULL;NULLNULL 
53320;NULL;NULLNULL 
53321;NULL;NULLNULL 
53322;NULL;NULLNULL 
53323;NULL;NULLNULL 
53324;NULL;NULLNULL 
53325;NULL;NULLNULL 
53326;NULL;NULLNULL 
53327;NULL;NULLNULL 
53328;NULL;NULLNULL 
53329;NULL;NULLNULL 
53330;NULL;NULLNULL 
53331;NULL;NULLNULL 
53332;NULL;NULLNULL 
53333;NULL;NULLNULL 
53334;NULL;NULLNULL 
53335;NULL;NULLNULL 
53336;NULL;NULLNULL 
53337;NULL;NULLNULL 
53338;NULL;NULLNULL 
53339;NULL;NULLNULL 
